lat,long
37.941119,-122.707332
41.925560,-121.565770
35.449973,-119.479943
40.349310,-111.789220
34.300000,-114.230000
41.095370,-112.043180
34.109614,-116.411837
37.415486,-121.888564
38.444777,-120.516920
35.294997,-119.592111
37.800830,-121.620830
36.468298,-121.390283
-0.000734,0.000019
39.807740,-111.830103
35.774931,-119.974045
32.739034,-117.002647
33.900000,-116.580000
34.129718,-119.168995
33.068479,-117.141404
39.336020,-110.969054
44.307220,-120.853267
38.020000,-121.759943
40.768863,-111.925218
44.024413,-107.976325
41.271640,-110.973220
39.716095,-121.521127
46.303560,-119.874280
37.470000,-121.809943
40.528610,-111.864229
33.137302,-116.294378
38.343592,-123.044809
36.850000,-121.759888
40.666862,-112.029670
39.143002,-123.192049
33.312885,-117.467049
37.594584,-122.488928
34.300796,-119.185523
36.720110,-120.603287
46.596110,-120.577434
36.044075,-120.112696
40.681303,-112.014798
38.777016,-122.742503
33.869710,-118.333134
36.755556,-120.365556
38.777007,-122.742388
42.733060,-111.547220
37.711321,-121.715880
45.600560,-122.727496
36.599090,-121.877082
32.698743,-117.173193
35.400666,-119.035603
37.963141,-122.052361
38.078067,-121.286700
38.309704,-122.731531
40.588610,-111.915830
42.228830,-107.510890
40.623725,-122.462027
37.595544,-122.018034
42.286940,-123.230000
42.458060,-123.324501
37.925976,-122.369629
42.126390,-121.703610
32.978723,-117.031303
33.784437,-116.410368
35.388353,-119.004463
41.765830,-111.784500
37.700802,-121.733606
36.222455,-119.779777
39.267746,-120.776138
34.512456,-117.477102
33.960000,-116.630000
38.226944,-121.843611
-0.000286,0.000300
33.900000,-116.700000
41.312220,-110.863980
37.745125,-121.936120
37.041636,-122.025310
36.105863,-118.935169
41.648330,-109.499880
37.551444,-122.293078
33.549896,-117.628202
37.638968,-122.385955
34.008584,-117.949660
33.369782,-117.554330
40.448610,-111.803330
33.771769,-118.100832
35.376953,-119.077914
36.135997,-120.344557
43.373440,-124.283530
32.583329,-117.097162
34.355793,-116.855947
41.095370,-112.042940
38.245262,-122.041452
34.190000,-117.330000
36.719850,-119.766937
37.460000,-121.760000
39.951140,-112.049691
43.297220,-123.098330
35.856957,-119.088948
-0.000430,-0.000188
41.979848,-122.335969
36.592775,-119.989065
39.145906,-122.916845
37.908930,-122.057185
43.465280,-111.834938
38.775425,-121.858301
42.334530,-122.869291
37.963709,-121.290506
32.707338,-117.245139
39.822310,-111.896310
35.880348,-119.469848
37.788781,-122.289418
32.993703,-117.077800
34.986564,-118.738952
38.678232,-121.760143
39.096051,-121.623711
36.693976,-119.724970
36.653357,-121.629755
36.085115,-119.552823
46.587780,-120.398544
36.544759,-119.251776
43.272834,-122.447360
40.619021,-122.322260
41.307080,-111.933560
37.359996,-120.614762
33.998314,-117.678924
46.259170,-119.905280
37.292238,-121.935913
46.592113,-120.496818
34.422120,-118.572276
42.946670,-123.374440
34.990088,-117.542709
38.379084,-122.712022
43.683303,-111.911045
38.436831,-122.713370
35.372222,-119.017500
41.533330,-109.490220
43.210830,-123.318952
38.677220,-109.692030
43.029693,-105.838826
41.533154,-112.064977
40.091850,-111.585712
33.329081,-117.235523
36.704331,-119.882898
42.249170,-110.224110
40.774350,-111.838449
34.030000,-116.530000
42.881390,-106.237780
37.226424,-121.977228
44.062363,-121.312815
39.214315,-120.809177
38.575433,-121.497588
44.062363,-121.312685
37.541182,-121.962063
46.102702,-118.921175
34.088145,-117.525473
35.093678,-119.101390
32.819776,-117.140362
34.776040,-118.775040
41.066590,-111.038482
33.355940,-117.111989
34.881503,-117.892023
46.617116,-120.528631
40.318060,-111.701999
37.340844,-121.900950
40.692780,-111.958270
33.998392,-117.679087
34.508746,-117.918587
35.215923,-120.847545
32.745605,-117.078752
40.441810,-111.832802
41.499720,-120.533060
44.295000,-120.893267
37.066369,-120.835534
37.499730,-122.243974
37.645873,-118.915746
45.554920,-122.646644
36.070000,-119.560000
37.362440,-120.628295
38.453218,-122.743668
37.127279,-121.658717
39.129575,-123.711777
0.000593,-0.000008
32.859854,-116.899369
39.115058,-120.953310
46.559440,-120.489236
41.073060,-112.024440
37.127459,-121.658943
39.711813,-121.813369
38.776707,-122.742545
33.374340,-117.554644
41.714940,-112.096470
37.720851,-121.480390
38.430000,-121.790000
34.801400,-118.818908
42.308400,-111.359761
40.138474,-122.208547
-0.000204,-0.000460
38.005513,-121.237769
41.831670,-122.004660
45.563170,-122.599174
37.963279,-121.323476
37.583254,-122.319094
38.988890,-110.133860
39.711813,-121.813252
37.750000,-121.310000
37.919828,-121.240175
45.554920,-122.646516
38.022257,-122.538038
36.718419,-119.818649
0.000000,0.000000
37.292156,-121.935972
40.612780,-111.912780
42.836598,-105.778893
36.787953,-119.787546
41.760830,-124.163470
38.044444,-122.255833
46.616936,-120.528893
42.511110,-123.413269
0.000594,0.000083
34.088291,-117.525683
44.546060,-123.312563
34.508812,-117.918662
45.902806,-118.588250
39.370564,-121.687919
-0.000170,-0.000063
38.539559,-123.223713
36.922247,-119.984339
40.441810,-111.832683
46.327780,-117.977845
35.169243,-119.109885
42.858330,-106.247159
40.734170,-111.968670
33.904445,-116.555809
42.279440,-123.621390
38.901311,-121.088024
32.804563,-116.920860
38.080953,-122.137506
0.000141,0.000333
38.021507,-121.280895
35.294502,-118.854003
41.159720,-112.001620
38.912571,-123.679495
38.020000,-121.760057
43.782852,-113.336367
34.508884,-117.918408
44.820000,-108.500000
40.667018,-112.029670
32.898600,-117.239878
37.943611,-121.330278
33.646104,-117.977534
41.619030,-112.387810
38.345349,-122.299679
36.896637,-119.749955
35.398474,-118.939682
37.490252,-122.212907
40.602658,-124.210199
37.586478,-120.125088
37.830000,-119.990000
33.742642,-117.171634
44.810214,-122.791723
38.606084,-122.852941
33.137302,-116.294591
38.070000,-121.860057
39.256625,-120.766706
0.000057,-0.000524
37.734616,-121.651943
34.468633,-119.884404
34.616705,-117.915777
41.888140,-121.378390
38.012173,-121.758406
42.210360,-122.707560
38.844430,-121.166139
37.130000,-119.499943
40.297222,-121.017222
40.610250,-111.579270
36.840000,-121.719944
41.732982,-108.788670
37.410000,-122.040000
42.441860,-121.250190
32.567539,-116.942388
37.490797,-122.388967
44.579670,-123.279673
33.136933,-117.335267
36.800296,-121.769123
33.115690,-117.089064
37.230000,-119.350000
35.956388,-120.851153
38.728606,-121.302881
33.128852,-117.197329
40.064207,-122.156114
34.120126,-117.639076
44.040560,-121.299107
38.080863,-122.137621
36.930594,-121.763827
38.937453,-122.608919
32.895001,-117.156266
37.925894,-122.369570
40.652140,-112.002560
36.488691,-119.582457
-0.000351,0.000238
37.551625,-122.293306
33.738254,-117.156540
38.315547,-122.681119
37.768954,-120.908163
46.617116,-120.528893
44.609973,-123.101044
-0.000561,0.000429
35.557000,-120.682600
33.820000,-115.439946
42.576164,-111.743890
37.801516,-121.223567
45.924440,-119.323124
40.508890,-112.042080
38.940000,-122.850000
35.652614,-117.794896
40.049030,-111.639580
40.666940,-112.029729
45.677500,-118.781812
33.015455,-117.002269
37.805545,-122.231142
36.605117,-119.375807
41.733138,-108.788550
40.432729,-123.472204
44.587500,-123.247220
40.557220,-111.836729
37.403674,-121.905734
36.224444,-121.124722
35.034469,-118.284112
39.176670,-111.030830
45.533303,-122.660066
44.546060,-123.312437
45.954973,-122.553957
32.904988,-117.172947
33.136854,-117.335448
33.021163,-117.134205
33.494981,-117.703174
34.828514,-120.448514
41.630830,-109.242560
42.249170,-110.224230
34.530000,-120.430000
38.120000,-122.330000
45.763303,-119.999373
38.444858,-120.516861
35.956469,-120.851210
44.271000,-121.171247
40.424440,-111.914170
40.850610,-112.826870
32.865240,-116.633752
44.409414,-108.919110
37.496937,-122.214157
44.796940,-108.583953
34.422210,-118.572386
40.075240,-111.585528
36.764004,-119.735877
33.771415,-118.100671
45.954973,-122.553823
38.385821,-121.775707
38.133000,-121.871000
42.536164,-111.793810
36.477816,-121.727004
40.666862,-112.029550
40.584774,-112.098890
40.026139,-120.961748
40.387138,-123.045061
37.595725,-122.018262
33.252187,-117.300305
40.791169,-121.937952
41.273970,-112.007970
38.340000,-122.639943
37.669674,-121.854360
46.697190,-120.653670
41.672561,-106.025721
36.718822,-119.765541
40.565000,-112.028551
41.312275,-110.831776
37.991468,-121.348603
41.067830,-111.988140
34.508897,-117.918698
32.883604,-117.222369
38.150000,-120.390000
40.761670,-111.829660
36.896637,-119.750067
37.603294,-122.420424
0.000408,0.000484
37.645873,-118.915864
38.903397,-121.069921
41.878420,-110.045121
33.247186,-116.675942
32.784270,-117.137579
35.285350,-119.308893
35.370000,-119.480055
33.910197,-116.545275
46.064170,-118.846455
35.402879,-119.455027
-0.000343,-0.000346
33.975915,-118.147884
38.670686,-121.969195
44.621670,-121.140217
41.648408,-109.499940
40.850610,-112.826750
35.195189,-119.585056
38.065980,-122.195734
32.941402,-117.032938
38.499503,-122.459202
-0.000721,0.000109
32.637837,-117.016014
34.488234,-118.117704
36.616183,-119.452409
41.294390,-105.557000
41.271640,-110.973190
46.172500,-123.843825
33.853163,-117.857995
37.245037,-121.796065
35.379801,-119.097984
33.021575,-117.096335
44.264500,-123.231670
44.911360,-123.310217
39.702220,-110.870000
37.797435,-122.281136
33.758230,-116.360903
35.295076,-119.591925
33.910377,-116.545492
46.102780,-118.921239
36.830000,-119.829944
35.284771,-116.064256
39.822220,-111.896193
38.739926,-120.677001
38.924808,-121.989951
35.295012,-119.592003
40.876389,-121.701111
40.686920,-122.641204
36.480000,-119.610056
46.102702,-118.921045
36.849910,-121.720000
37.079818,-119.485883
33.646032,-117.977892
40.330940,-111.760640
36.643363,-121.792138
34.075894,-117.241404
38.019895,-122.061271
40.537500,-112.018389
33.713624,-117.852576
34.006720,-117.943192
34.910595,-120.446463
33.463375,-117.570491
44.305480,-121.017437
37.535500,-121.856264
36.611337,-119.639755
33.938583,-116.576335
33.136427,-117.070292
35.270000,-120.700000
44.056940,-121.233890
33.784617,-116.410368
44.774170,-122.618953
39.539554,-122.262773
33.771584,-118.100596
32.784192,-117.137419
42.425884,-122.859170
36.850000,-121.720112
37.669592,-121.854300
38.030000,-121.750000
40.673114,-111.925000
38.342455,-120.934841
32.879741,-117.213383
41.878240,-110.044879
38.776617,-122.742430
36.428641,-120.338173
37.457743,-121.921413
46.067780,-118.361175
38.589393,-121.545027
32.825853,-117.183989
41.502610,-112.005720
40.565073,-112.046018
33.818770,-118.222366
33.889805,-117.588360
41.125114,-112.025596
40.075830,-111.958330
0.000103,-0.000234
37.565014,-122.319237
43.838060,-112.475063
45.699440,-121.521606
32.698743,-117.173304
40.501110,-111.975771
33.771584,-118.100488
42.238723,-107.549247
41.067830,-111.988020
37.397117,-122.010240
37.041636,-122.025423
43.310773,-107.619995
39.336200,-110.969054
39.059910,-121.710115
37.403756,-121.905675
-0.000679,-0.000335
34.910595,-120.446353
36.264507,-119.907357
38.798798,-121.220595
38.021301,-121.320308
44.286940,-105.386877
37.477109,-122.168047
37.510000,-121.840000
33.685278,-117.942778
35.208404,-119.100197
42.854690,-106.326110
41.975000,-122.358550
40.503140,-111.488060
38.412712,-120.660340
38.551630,-121.560208
42.129920,-121.935690
37.731896,-121.651898
34.021991,-117.331966
39.759999,-121.906894
38.776539,-122.742625
40.086127,-109.290993
36.718419,-119.818537
44.610054,-123.101110
32.959910,-117.090107
37.550000,-122.420000
0.000147,-0.000515
32.980790,-117.255466
36.719769,-119.766879
39.091887,-121.542884
37.855756,-120.944198
40.688810,-111.860170
38.033308,-122.115794
-0.000394,-0.000271
37.968746,-121.185898
39.142823,-123.191818
37.984803,-122.336618
39.464893,-120.844946
33.830083,-117.217274
38.728606,-121.302997
40.392432,-111.858865
37.991559,-121.348603
34.006810,-117.943192
40.319314,-111.736515
42.468095,-122.758072
37.363325,-120.760482
38.728606,-122.289418
36.216835,-121.126904
33.848363,-118.096994
37.359996,-120.614648
38.030728,-121.897080
40.685533,-111.800498
38.251505,-122.580692
39.540000,-121.490000
33.125525,-117.116750
37.120613,-120.472820
38.730198,-120.788107
42.858330,-106.298330
33.738434,-117.156540
32.670412,-117.114745
35.380000,-119.000000
34.022072,-117.331909
32.739034,-117.002753
37.487815,-122.310237
44.508390,-122.880670
39.761504,-121.618575
39.402806,-122.012872
37.436298,-122.242084
35.483209,-119.763585
37.342839,-118.472102
37.583254,-122.318976
42.858330,-106.247281
32.993784,-117.077745
46.584267,-120.556056
37.280915,-122.014942
40.608890,-112.029500
39.689280,-110.853280
41.137613,-111.885312
42.219973,-121.791733
33.018158,-116.853026
44.774170,-122.618827
45.600560,-122.727624
38.489406,-122.894261
37.477187,-122.167876
35.070000,-118.470000
43.309303,-112.121424
37.734694,-121.652114
34.160000,-115.120000
45.888610,-123.955000
40.677845,-122.349710
41.733060,-108.788490
37.006958,-121.557391
40.883330,-111.902160
32.826032,-117.184202
37.622364,-122.447178
37.937804,-122.514274
36.653206,-121.629642
35.319192,-119.128708
33.356030,-117.112096
37.030856,-122.187639
38.776957,-122.742717
37.670912,-122.160175
45.763384,-119.999440
35.296668,-118.861740
36.591256,-120.175012
40.528610,-111.864111
37.639049,-122.385896
37.780000,-122.379886
38.060000,-121.869943
40.608890,-112.029380
41.690374,-110.592688
40.400000,-111.403890
34.282368,-118.900896
38.401734,-121.919814
41.207833,-111.976952
37.069180,-121.077242
37.974867,-120.320608
-0.000138,-0.000147
42.931670,-122.948610
38.016891,-121.095875
36.645030,-119.159091
41.765830,-111.784380
40.905313,-124.072635
37.415395,-121.888678
38.910280,-111.251940
40.213772,-123.596704
36.825963,-119.681339
35.388272,-119.004405
37.876677,-122.186415
37.794695,-121.584578
39.981390,-111.956670
33.852652,-118.393678
45.665890,-121.523920
35.402798,-119.454970
34.312271,-118.481634
44.214860,-123.221280
36.653528,-121.629704
37.801185,-121.641610
40.753610,-111.883771
33.309253,-117.335086
39.980830,-111.800560
36.829973,-119.309942
40.021612,-121.065532
34.051000,-117.590054
37.842208,-121.054122
36.404261,-119.686240
39.157580,-122.147562
35.019534,-118.954779
35.977778,-120.116944
39.388064,-121.402937
37.685470,-113.084326
38.030761,-121.869201
34.980000,-120.260000
0.000556,0.000259
38.012317,-122.264655
36.073766,-120.936804
43.115280,-123.413060
40.765830,-111.904940
36.762784,-121.736254
34.930000,-118.420055
38.198682,-120.015358
35.475972,-118.986929
37.430833,-121.947222
32.795462,-116.972287
40.793884,-124.182906
33.929010,-116.719726
33.880581,-118.175286
33.938661,-116.576498
40.753610,-111.883890
38.012118,-122.654550
42.425803,-122.859107
32.707517,-117.245139
34.260000,-117.310000
35.034432,-117.702446
34.191656,-116.090520
32.829548,-117.157207
40.841670,-111.919500
38.066061,-122.195674
33.645951,-117.977610
36.804151,-121.783849
45.538330,-122.678094
37.428528,-120.638804
36.590000,-119.570000
33.771494,-118.100488
37.947223,-121.289348
42.211110,-121.738390
45.811606,-118.495210
42.198890,-121.410060
38.633774,-120.979605
38.982071,-121.635205
35.295166,-119.592035
-0.000033,-0.000518
40.685614,-111.800560
40.580560,-111.815501
40.765830,-111.905060
37.490252,-122.213135
34.420000,-118.570000
37.055221,-120.317015
33.928803,-118.105407
32.904809,-117.173160
40.304405,-121.224282
40.619030,-111.861250
42.666640,-105.401580
37.335142,-122.020824
33.646104,-117.977642
33.232063,-117.002339
41.052702,-121.408901
40.685533,-111.800622
32.980790,-117.255360
46.659440,-120.542566
41.976670,-122.361670
39.096131,-121.623771
34.120216,-117.639185
45.541440,-122.664720
40.331030,-111.760758
37.079638,-119.485657
43.069720,-105.615000
33.563077,-117.673245
40.470902,-122.331188
40.565073,-112.045900
39.143254,-121.648122
37.055061,-120.634086
43.272753,-122.447424
37.565014,-122.319352
40.449838,-122.305068
38.043333,-121.987222
36.446259,-119.799154
32.595364,-117.057680
35.442523,-119.260106
39.769836,-121.824158
37.335061,-122.020883
41.030000,-121.425940
32.743978,-117.046261
40.441720,-111.832683
38.238983,-122.636864
32.784270,-117.137472
0.000013,-0.000239
41.207833,-111.976828
40.785830,-111.897220
39.807677,-111.830186
36.530228,-120.316125
35.963410,-119.456796
37.457249,-122.186908
33.128852,-117.197222
35.402798,-119.455085
36.613591,-121.566779
37.003128,-121.538031
44.295000,-120.893393
39.043412,-121.090718
38.285641,-121.970310
37.863406,-122.498483
33.110493,-116.671104
39.822130,-111.896310
39.052778,-121.695833
42.420830,-123.363330
38.788044,-121.231830
40.145296,-122.212546
36.692060,-120.059189
39.174288,-111.029802
40.594970,-112.058750
-0.000393,-0.000677
42.836502,-105.778695
37.963709,-121.290620
34.077408,-117.201847
35.040000,-120.600000
41.649940,-107.824860
34.300886,-119.185632
33.136606,-117.070292
33.820000,-115.440054
43.798830,-123.040017
42.836670,-105.778488
39.940833,-120.875556
32.699024,-116.353840
42.836580,-105.778488
41.652473,-106.190497
41.643470,-108.258890
34.088223,-117.525528
41.219890,-111.977030
35.373094,-120.855187
38.247946,-122.268228
33.818722,-118.222651
33.021485,-117.096228
41.064242,-124.128367
37.397117,-122.010012
39.540000,-121.460000
37.069167,-121.076831
0.000057,0.000368
39.320099,-121.595289
40.092030,-111.585948
34.078727,-117.516685
45.559170,-122.408954
32.855038,-117.012064
32.790699,-117.022934
35.442523,-119.260327
37.224352,-121.741977
35.216013,-120.847545
32.795283,-116.972287
45.653890,-121.586670
39.378477,-121.684946
41.432568,-122.382960
-0.000279,-0.000409
36.694155,-119.724746
37.730000,-121.930000
38.606084,-122.852826
43.672310,-107.888268
44.732110,-123.009783
36.952058,-121.760238
37.068061,-119.495832
37.552919,-122.376331
38.356439,-121.979450
34.250000,-117.290000
37.079638,-119.485883
39.735280,-110.848810
38.937274,-122.609149
43.280720,-122.402500
38.309704,-122.731646
35.093593,-119.278466
45.537220,-122.615344
40.312220,-111.656471
35.195189,-119.585166
37.328246,-121.902531
40.790830,-111.929940
41.586500,-112.276860
37.120613,-120.472707
38.031063,-121.869045
37.979737,-120.414515
37.551444,-122.293306
40.688720,-111.860051
46.451940,-120.426735
34.874547,-117.064746
35.610000,-119.370000
46.365530,-117.832060
39.247383,-121.637248
36.543895,-119.204618
32.832850,-117.131999
46.375560,-117.777220
36.803995,-121.783849
41.297280,-111.969390
38.544140,-112.407610
37.998666,-121.783373
36.952139,-121.760180
37.330000,-121.739943
37.541100,-121.962004
39.997571,-111.422928
44.271000,-121.171373
44.076110,-121.302923
46.062193,-122.204507
40.907373,-112.734843
40.436389,-122.268611
37.260000,-121.900000
41.243280,-111.946110
46.596110,-120.577566
39.231117,-121.034886
35.857137,-119.088948
34.106106,-117.979470
38.589312,-121.544967
37.970776,-122.527005
35.541055,-119.805238
37.801335,-121.223567
35.370000,-119.479945
43.603060,-106.268060
35.360000,-119.480055
46.375280,-120.197995
42.253890,-123.148610
37.691277,-122.061003
34.878261,-120.331207
38.241389,-121.855000
39.000000,-120.710000
34.125317,-118.152210
41.652554,-106.190560
45.999720,-123.916175
37.734772,-121.651943
39.137321,-121.643902
33.818788,-118.222725
35.034432,-117.702556
36.653344,-121.629348
37.963060,-122.052420
33.614957,-114.682935
44.568170,-123.257330
-0.000121,-0.000497
38.263286,-122.269281
35.038349,-118.292712
38.709819,-122.907957
43.503143,-111.985575
42.096670,-123.681390
40.803484,-111.927813
37.280915,-122.014824
45.677578,-118.781876
40.800280,-124.195654
34.125227,-118.152210
34.625274,-120.118249
45.676110,-118.836876
38.030625,-121.896783
38.140000,-120.400000
37.816383,-121.586176
34.125227,-118.152101
37.797357,-122.281079
38.401554,-121.920044
39.231197,-121.034946
41.141227,-112.057452
38.231082,-121.590297
36.785438,-121.671109
38.776707,-122.742430
36.217014,-121.126682
36.800000,-119.690000
35.475894,-118.986874
32.745605,-117.078645
32.854503,-116.968288
38.512048,-122.880906
39.931954,-122.187324
36.477816,-121.726893
41.759098,-110.601669
37.253224,-121.013140
39.382780,-111.083832
38.330000,-122.629943
38.356439,-121.979570
34.207444,-119.249125
32.673052,-117.107266
32.562238,-117.026524
34.041253,-117.320727
38.020075,-122.061271
36.922328,-119.984280
33.101092,-117.250454
32.595287,-117.057520
37.810249,-122.271386
34.078727,-117.516794
37.417510,-122.066192
38.480645,-120.844629
38.575523,-121.497588
41.502610,-112.005840
38.022339,-122.537978
40.580560,-111.815619
42.465560,-122.880690
45.110280,-106.870280
35.121780,-118.388974
38.379003,-122.711962
34.000000,-116.500000
37.990674,-121.282373
34.860206,-116.853187
34.986241,-118.739042
44.534140,-122.910733
40.145296,-122.212428
36.824388,-119.769224
41.051670,-111.619170
40.736830,-111.946030
37.523320,-122.264967
37.069077,-121.076831
37.457330,-122.186967
42.220054,-121.791670
42.836517,-105.778574
32.859675,-116.899156
34.468633,-119.884294
35.382796,-119.696349
39.951140,-112.049809
41.759080,-110.601270
38.480645,-120.844744
39.256625,-120.766590
39.491602,-121.541221
40.750560,-111.861670
40.656030,-111.958950
37.069095,-121.077205
37.240090,-121.779887
37.303339,-121.840923
38.829336,-122.810893
32.877637,-117.167891
40.722220,-111.987160
36.840000,-121.720056
37.504458,-120.007736
45.563170,-122.599046
38.693047,-120.825779
37.912500,-121.260833
37.994085,-122.130312
40.479568,-123.780342
37.691719,-122.455763
42.168000,-121.822440
38.190132,-121.181632
44.625000,-123.079503
44.433000,-121.247717
39.174288,-111.030033
33.910000,-116.670000
37.810249,-122.271500
33.562897,-117.673245
34.088201,-117.525683
37.470000,-121.810057
37.244856,-121.795838
32.901543,-117.229958
44.142940,-123.075280
42.323970,-122.822481
35.295166,-119.591925
41.648330,-109.500120
35.797637,-119.285984
36.624374,-121.688350
39.059910,-121.709885
35.615568,-120.679833
34.079271,-117.240376
35.316584,-119.068403
45.955054,-122.553890
33.765897,-118.103719
33.998470,-117.678924
38.744282,-121.161565
36.222455,-119.779888
45.538330,-122.677966
41.304440,-112.055560
41.726753,-112.160327
35.316404,-119.068403
40.331053,-111.757001
41.074170,-111.957500
40.127990,-122.097838
44.911360,-123.310343
39.581860,-110.728970
42.733968,-122.514939
37.280000,-121.830000
40.500830,-111.958060
37.605189,-122.390931
39.807843,-111.830529
-0.000589,-0.000492
37.303709,-121.867685
38.285560,-121.970250
32.795125,-116.996848
40.584693,-112.098828
40.336670,-111.758271
39.336020,-110.969286
32.738434,-115.994209
38.145652,-121.177439
33.355850,-117.112096
0.000468,0.000416
39.402806,-122.012988
43.355890,-122.248872
39.207939,-121.301476
37.947042,-121.289348
37.740000,-121.480000
37.428528,-120.638690
36.992347,-121.982028
36.650000,-120.730000
33.136516,-117.070399
40.776780,-111.950000
40.842330,-111.945280
38.693047,-120.825664
40.755940,-111.903420
-0.000728,-0.000161
37.377307,-121.085672
40.665280,-111.835620
41.648252,-109.500060
35.570978,-119.115463
42.733812,-122.514939
37.234159,-121.900379
37.943825,-121.969415
44.765560,-121.252780
39.026121,-121.543080
40.781043,-124.131944
32.667194,-116.700208
34.008584,-117.949878
42.308220,-111.359761
38.031013,-121.869372
37.669592,-121.854419
37.672646,-121.859464
37.860000,-121.880000
46.690054,-120.731940
43.266816,-122.410047
40.337780,-111.722190
36.241606,-119.902996
40.733060,-111.989380
40.782782,-124.112356
41.740830,-111.796110
37.916205,-122.303251
37.805364,-122.230913
38.786699,-123.522777
36.660000,-119.630000
45.663060,-120.359440
38.052745,-120.217268
40.441641,-111.832884
39.807830,-111.830103
35.449973,-119.480057
38.245262,-122.041222
37.120733,-120.250553
33.018078,-116.852971
33.817316,-116.454898
39.673450,-121.727360
41.648408,-109.500060
42.576083,-111.743827
40.766083,-111.893122
38.471453,-123.012190
43.274170,-122.449030
35.410000,-119.169945
37.700802,-121.733834
33.830599,-116.497612
36.269990,-119.648756
34.930000,-118.419945
33.946016,-117.922135
32.699024,-116.353734
37.919594,-121.676423
35.342221,-119.913255
34.282548,-118.900896
42.165970,-123.637440
33.852652,-118.393894
32.784115,-117.137579
37.098611,-121.047500
32.893904,-117.135743
41.503060,-112.004170
35.311332,-119.083574
44.520560,-121.250000
41.141110,-112.057500
40.594553,-124.135246
33.770090,-118.250108
39.035984,-120.987909
40.182082,-122.333134
38.496510,-122.759605
34.508714,-117.918484
33.938583,-116.576553
42.301000,-122.910810
39.654564,-121.635232
37.068061,-119.495719
38.263286,-122.269166
37.720851,-121.480275
34.006720,-117.943083
38.412712,-120.660225
44.625000,-123.079377
38.056504,-120.533868
40.508310,-109.576639
39.121407,-122.224176
39.311461,-123.786522
34.120216,-117.638967
32.707338,-117.244926
34.106025,-117.979413
42.452580,-121.506000
37.120814,-120.250611
42.236060,-121.758190
40.716220,-111.880830
38.145561,-121.177554
43.355140,-124.214268
36.653446,-121.629749
37.260000,-121.639943
46.689973,-120.731872
35.194167,-119.570556
37.720000,-122.220000
