lat,long
33.998470,-117.679032
44.957830,-108.673253
39.213611,-122.003076
32.658118,-117.091793
40.600830,-112.477500
34.088381,-117.525683
33.911933,-118.052003
40.624110,-112.286793
40.624494,-111.822220
45.537220,-122.615216
37.363325,-120.760368
40.785971,-111.875439
33.910000,-116.630000
36.707075,-119.610758
33.512867,-117.665489
37.272923,-120.486978
33.050604,-117.285380
35.978056,-120.116889
36.902618,-119.771768
42.296110,-122.827281
0.000268,0.000207
32.804473,-116.920860
35.033210,-116.467335
44.574720,-123.260497
37.272743,-120.486978
37.240090,-121.780113
39.505424,-121.559376
37.292156,-121.935854
42.238723,-107.549373
37.060000,-120.079944
36.181460,-120.030669
33.287260,-116.348867
37.335061,-122.020765
42.820830,-106.317159
40.264500,-111.875310
34.125136,-118.152210
34.825223,-120.298953
38.001509,-122.066739
38.575917,-121.497846
43.554720,-112.220830
36.599917,-121.890341
40.588060,-111.967720
39.776083,-122.103830
37.740427,-121.668580
36.825963,-119.681222
37.557155,-122.057606
40.515560,-112.296881
33.206561,-117.253069
33.904445,-116.555696
39.129494,-123.711837
32.665044,-116.986854
40.767793,-111.930705
33.128774,-117.197383
35.310000,-119.630000
41.104860,-112.045050
34.300976,-119.185523
43.235830,-123.389610
34.933939,-117.692217
42.180830,-121.699170
43.206670,-123.240560
32.854859,-117.012064
44.433000,-121.247843
32.844517,-117.236933
42.733812,-122.515061
40.254290,-110.143755
36.655315,-120.580328
35.508179,-115.531250
34.207366,-119.248961
41.733060,-108.788730
40.634440,-111.855340
39.043591,-121.090948
39.491682,-121.541161
36.480000,-119.609944
37.799595,-121.907789
40.774350,-111.838211
46.330884,-120.013060
42.710560,-111.595341
35.377034,-119.077971
39.030000,-120.609942
43.838060,-112.474937
38.091038,-122.248601
37.409054,-122.032130
38.030556,-121.870000
40.719440,-112.081110
37.797357,-122.280965
0.000508,-0.000263
37.353859,-121.955871
39.060090,-121.709885
38.245082,-122.041452
39.491602,-121.541101
41.249446,-112.013104
38.019895,-122.061500
40.608890,-111.874780
43.392952,-124.230642
37.799595,-121.907903
32.883604,-117.222480
33.784527,-116.410260
46.295280,-119.998890
42.425803,-122.859233
40.566250,-112.038330
46.375280,-120.198125
40.369000,-111.744440
46.563610,-120.647006
33.818691,-118.222549
35.500104,-119.151881
37.060000,-120.080056
35.320122,-120.692842
40.085947,-109.290993
33.125525,-117.116964
38.160000,-109.307780
32.583329,-117.097268
33.908478,-118.423045
38.080863,-122.137392
32.631634,-117.099518
32.741557,-117.233258
32.885017,-117.200894
-35.000000,-1103912181.000000
37.970000,-120.300000
38.031055,-121.869271
39.139446,-121.583388
41.501830,-111.992610
46.071300,-118.305129
-0.000232,-0.000759
44.634470,-123.111690
37.366326,-121.843730
36.680000,-121.670000
39.027887,-122.662363
42.644440,-111.696549
36.653636,-121.629529
32.859854,-116.899156
40.574282,-112.110876
38.972898,-123.081134
-0.000208,0.000347
35.107488,-118.922827
41.135000,-121.127778
34.986614,-118.738637
38.166048,-122.253616
36.488535,-119.582457
33.125525,-117.116857
37.770000,-122.260057
33.384667,-117.236924
33.494801,-117.703174
40.982417,-111.891707
37.328165,-121.902590
37.653870,-122.402971
42.644440,-111.696671
46.580830,-120.499720
38.021173,-121.905785
36.704412,-119.882840
33.685294,-117.943088
39.811047,-121.919761
-0.000348,0.000595
37.239910,-121.779887
38.295350,-122.278637
37.500418,-121.987150
38.744282,-121.161680
41.218060,-112.025620
45.026885,-106.826076
33.137123,-116.294378
37.069167,-121.076944
-0.000177,0.000653
40.791169,-121.937832
37.120733,-120.250670
42.853330,-108.688330
33.856544,-116.496868
40.713890,-111.550060
40.880140,-123.980584
37.335971,-122.042746
44.076110,-121.302797
42.156940,-112.311050
41.790810,-107.111140
37.419910,-121.729886
38.030535,-121.896668
32.941483,-117.032882
40.761670,-111.829780
36.531548,-120.106916
35.354634,-119.294380
37.490161,-122.213021
42.323970,-122.822359
43.332681,-122.702770
44.957920,-124.007623
35.316404,-119.068182
33.253259,-117.085910
36.136583,-120.344012
40.355220,-111.909381
34.878261,-120.331317
35.600398,-119.437498
41.953330,-121.471110
36.731511,-121.613250
38.776720,-122.742849
41.728980,-122.631790
42.651940,-105.393330
40.867132,-124.088286
45.936780,-118.580110
38.385821,-121.775822
36.578692,-121.909026
39.807662,-111.830301
37.994085,-122.130427
36.298510,-119.242225
37.097275,-120.156454
32.904809,-117.172947
0.000234,-0.000490
34.179800,-119.083100
33.329081,-117.235416
35.295514,-119.021525
33.922289,-116.872830
40.513470,-122.378916
40.501110,-111.975889
34.221458,-118.187127
36.616183,-119.452521
32.898779,-117.240092
44.853636,-121.184986
39.007955,-122.893894
32.595209,-117.057680
37.127279,-121.658943
32.829548,-117.157318
40.688630,-111.860170
34.990088,-117.542599
38.592664,-122.578620
38.000648,-121.750770
44.828114,-106.941670
37.768872,-120.908223
42.198890,-121.409940
40.556110,-111.900560
38.342275,-120.935071
37.260000,-121.640057
41.432500,-122.382780
34.120216,-117.639076
41.137613,-111.885188
46.038060,-118.806110
32.825853,-117.184202
39.941614,-122.041739
44.574720,-123.260623
32.681569,-117.120031
36.632844,-120.531625
44.346670,-106.701940
40.624413,-111.822158
35.038349,-118.292822
40.766164,-111.893060
32.566334,-116.944389
42.093890,-122.071450
33.125614,-117.116857
39.716250,-121.521010
34.021991,-117.331852
40.800080,-111.925955
36.531554,-119.882758
32.600973,-115.627610
38.843330,-111.994382
40.687170,-111.460700
40.822310,-111.924290
-0.000616,0.000357
40.751780,-111.829720
37.250000,-121.770000
37.127459,-121.658717
33.014315,-117.198557
32.713308,-117.151509
39.013055,-121.418524
44.307220,-120.853393
35.376775,-119.092597
35.373004,-120.855297
37.991559,-121.348717
32.637918,-117.016070
37.280996,-122.014883
34.921148,-118.413537
37.552919,-122.376445
36.298420,-119.242336
38.075551,-122.539890
34.207444,-119.248907
33.946016,-117.922353
38.170000,-122.250000
39.378477,-121.685062
36.870000,-119.810000
38.776892,-122.742796
34.937088,-110.301926
34.006630,-117.943192
39.716095,-121.521010
40.282720,-111.690449
37.653952,-122.403031
34.891462,-118.432579
36.569113,-119.418417
37.680131,-121.780593
33.932426,-116.612000
37.714254,-121.564571
36.700000,-120.680000
34.874547,-117.064636
42.420830,-122.964720
37.711238,-122.148806
35.316584,-119.068182
35.658183,-120.040362
41.103866,-111.945255
39.136667,-121.648333
39.007955,-122.893779
37.916205,-122.303137
37.979660,-121.316628
38.070000,-121.870057
34.004191,-117.565285
36.804073,-121.783681
39.786283,-123.248505
41.298610,-112.015280
40.789542,-111.904879
37.720000,-121.130000
44.388890,-123.014440
38.040000,-121.980000
38.080863,-122.137506
37.227515,-119.691084
34.148413,-118.711809
42.925000,-105.771879
38.445454,-121.826237
32.978723,-117.031410
32.779098,-117.156810
38.436912,-122.713310
39.063719,-123.437524
36.982887,-120.033746
40.822130,-111.924290
37.719722,-121.487778
40.234671,-111.631144
32.904988,-117.173160
39.941890,-111.900691
42.200737,-122.699465
34.810278,-118.720000
36.700798,-119.754374
40.441656,-111.832767
33.550076,-117.627986
33.910000,-116.570000
37.979480,-121.316399
37.420090,-121.729886
34.207522,-119.249071
34.207522,-119.248961
37.253224,-121.013027
39.157580,-122.147677
36.922247,-119.984222
36.400235,-120.103216
44.286940,-105.387003
33.815674,-117.834558
38.659699,-120.946938
36.850000,-121.720000
38.655596,-121.060060
41.207914,-111.976890
41.857220,-106.551450
32.744083,-116.957295
45.533303,-122.659934
41.222276,-111.930582
34.986624,-118.738747
38.401554,-121.919814
45.792220,-119.310766
34.282548,-118.900678
35.372914,-120.855187
35.290000,-119.450000
41.063330,-111.058330
40.688720,-111.860289
36.692060,-120.059301
33.646117,-117.977927
39.110189,-122.812980
40.667018,-112.029550
40.782863,-124.112418
37.586891,-121.869379
45.506110,-122.674560
41.635940,-112.129310
40.539440,-111.896670
33.904527,-116.555752
36.850000,-121.719888
37.477109,-122.167933
42.828250,-106.243140
43.683303,-111.911175
33.924500,-116.530700
37.323795,-119.634063
40.981890,-111.891170
37.691801,-122.455704
44.142500,-121.270280
43.797780,-112.367220
37.731896,-121.652012
34.770000,-118.209945
40.441913,-111.833109
37.006877,-121.557333
37.909009,-122.057127
34.600000,-120.390000
34.300886,-119.185414
37.590000,-120.290000
37.950000,-122.400000
37.837504,-122.263563
35.442343,-119.260106
32.854584,-116.968344
34.903100,-118.251455
40.254290,-110.143873
33.141460,-117.238738
41.630830,-109.242440
34.700622,-120.435261
44.664810,-123.060153
42.536083,-111.793747
32.670412,-117.114638
38.108602,-122.568403
42.720500,-112.753781
40.495000,-111.899063
32.741378,-117.233471
34.590373,-117.431752
38.126389,-121.775057
37.966073,-122.278534
38.575523,-121.497473
35.658117,-119.996015
36.488613,-119.582290
37.583335,-122.319035
40.610250,-111.579390
42.183890,-111.828390
33.815674,-117.834450
37.979660,-121.316399
37.797513,-122.281079
40.722220,-111.987280
42.514440,-122.756940
37.665987,-121.831011
40.579170,-111.899229
38.379003,-122.712081
34.903100,-118.251345
42.445000,-123.366329
34.145264,-116.185971
37.748396,-121.415646
36.748943,-121.605414
46.622270,-122.915810
38.277222,-120.914444
38.030623,-121.869388
32.827783,-116.789873
36.867181,-120.328254
39.786283,-123.248621
40.660140,-111.503000
46.102780,-118.920981
41.277220,-112.233330
32.826032,-117.183989
34.943887,-118.824836
0.000339,0.000542
37.700982,-121.733606
42.176110,-122.648250
33.880581,-118.175068
46.701670,-120.525896
40.767642,-111.930585
36.468298,-121.390171
33.137022,-117.335267
36.488613,-119.582513
41.648252,-109.499940
35.553885,-119.096650
34.088223,-117.525636
41.031970,-111.901030
38.678152,-121.760083
34.245053,-115.568108
44.409333,-108.919176
36.720000,-120.720000
40.441672,-111.832995
44.810214,-122.791849
37.417428,-122.066133
40.825560,-111.919720
37.734616,-121.652057
40.790830,-111.930060
33.089572,-117.203236
39.149720,-112.736190
39.017625,-122.061575
36.136584,-120.344032
37.140000,-121.580000
33.136951,-117.335622
38.342275,-120.934841
44.957920,-124.007497
-0.000090,0.000090
39.331168,-121.192011
33.206561,-117.252855
37.605280,-122.391045
34.079190,-117.240319
40.432729,-123.472322
42.249560,-121.800910
41.455560,-110.811670
42.249560,-121.801030
46.064170,-118.846325
38.031607,-121.945728
41.823610,-110.327560
39.267746,-120.776023
33.369323,-117.553506
37.659003,-122.063200
40.426330,-111.938119
37.315431,-121.015052
42.334530,-122.869049
36.293864,-121.200070
38.776554,-122.742511
39.505245,-121.559376
35.362132,-118.923734
43.283060,-123.351878
36.707075,-119.610870
40.734170,-111.968550
-0.000154,0.000026
40.716670,-112.028550
42.328610,-122.939720
38.608420,-109.607420
34.300886,-119.185523
38.960000,-122.840000
37.680131,-121.780707
37.184412,-120.273463
46.622360,-122.915810
34.221458,-118.187017
39.313743,-120.496804
37.342761,-118.471931
32.898600,-117.240092
33.384667,-117.237031
45.562730,-122.562908
39.043412,-121.090948
39.336200,-110.969286
44.062444,-121.312750
43.027500,-123.291110
33.115770,-117.089119
33.285789,-116.958523
0.000033,-0.000808
32.804473,-116.920754
39.361768,-123.128060
37.837504,-122.263444
41.454500,-110.880220
36.241606,-119.902885
35.360000,-119.479945
36.545076,-120.334519
36.105863,-118.935391
36.556790,-121.897162
40.767966,-111.930651
38.937274,-122.608919
40.182587,-122.244846
44.724440,-121.248610
40.755970,-111.887280
38.552283,-121.694532
38.436831,-122.713251
44.579670,-123.279547
37.511677,-122.207563
40.619021,-122.322379
46.070250,-118.379250
39.226226,-121.422634
35.475894,-118.987094
35.602066,-119.326345
37.224352,-121.742091
39.027887,-122.662248
35.101771,-120.580996
39.486707,-121.687993
35.448654,-120.870416
43.392952,-124.230518
41.537060,-109.272840
32.784115,-117.137472
33.645967,-117.977818
42.308400,-111.359519
38.730198,-120.787987
41.175830,-112.018060
39.052222,-121.692500
36.653272,-121.629719
38.181446,-120.030670
33.196818,-117.381850
36.135997,-120.344442
37.890419,-120.529120
44.699640,-122.848330
40.767881,-123.873650
40.766083,-111.892998
38.014790,-121.790536
39.213611,-122.002960
37.353859,-121.955985
41.925560,-121.565890
40.070000,-121.150059
34.468711,-119.884459
34.008404,-117.949878
38.056667,-122.219444
37.499648,-122.244033
32.894083,-117.135743
36.770622,-119.393233
32.744164,-116.957239
37.436216,-122.242025
39.170076,-121.661257
36.653254,-121.629348
41.933330,-122.436720
37.079818,-119.485657
39.477030,-110.999978
37.347700,-121.922304
40.992222,-121.974940
37.745035,-121.936005
33.833699,-116.524642
32.702305,-117.182059
37.477265,-122.167933
40.739720,-111.886270
37.779910,-122.380000
40.664170,-112.087220
36.862729,-121.405867
37.233979,-121.900152
40.706110,-111.950770
40.789542,-111.904641
42.211110,-121.738270
37.998747,-121.783314
37.837585,-122.263503
37.746099,-121.653765
42.733890,-122.514878
40.783524,-112.005140
38.013889,-121.860556
40.660140,-111.503120
35.226050,-119.377839
39.807758,-111.830491
38.070000,-121.869943
35.160000,-119.370000
40.588610,-111.427500
35.295094,-119.592290
46.102858,-118.921045
41.633060,-121.226390
38.055210,-122.760914
40.176623,-111.926490
42.388530,-122.853530
37.202114,-119.240844
36.850000,-121.760112
40.584720,-111.971670
40.430280,-111.792220
37.490252,-122.213021
37.341025,-121.900950
38.575523,-121.497703
40.091850,-111.585948
38.936443,-121.466469
36.704331,-119.882781
36.400235,-120.103104
46.327780,-117.977715
34.070765,-117.512555
38.020000,-122.369943
41.270280,-105.610000
40.755770,-111.903625
32.879561,-117.213383
-0.000450,-0.000100
37.930000,-122.380000
38.658396,-121.136403
36.298600,-119.242336
42.820830,-106.317281
40.793884,-124.183026
36.785438,-121.670992
41.629720,-108.760280
41.881390,-123.864720
42.345560,-122.844231
34.120306,-117.639076
41.056514,-123.682252
36.694155,-119.724970
40.981890,-111.891050
38.238983,-122.636745
-0.000426,0.000549
38.589312,-121.545086
40.544530,-111.959140
38.080773,-122.137506
42.347220,-122.888060
37.632564,-122.101300
41.159720,-112.001500
43.309303,-112.121296
0.000262,0.000590
37.955266,-121.332535
38.633774,-120.979720
40.375000,-111.782780
32.714198,-117.169442
37.692184,-121.418182
44.024413,-107.976455
33.940000,-116.730000
38.350000,-122.650057
-0.000452,-0.000010
42.401390,-121.045280
41.056670,-111.593390
34.610000,-120.220000
35.371389,-119.018333
38.120033,-122.613629
37.734772,-121.652057
37.764310,-113.020920
33.141460,-117.238849
42.206110,-107.874720
34.828514,-120.448624
36.136078,-120.344500
42.342220,-122.784170
37.909009,-122.057013
39.684962,-123.476979
40.441996,-111.833061
42.013060,-121.417780
33.946196,-117.922135
32.681650,-117.120087
39.110000,-121.640000
37.432851,-122.202607
36.508853,-121.446856
35.107547,-119.398151
33.771512,-118.100847
-0.000531,-0.000561
33.136870,-117.335343
37.504458,-120.007850
33.856544,-116.496976
41.652473,-106.190623
32.855038,-117.011851
42.881670,-105.949110
33.122737,-117.287981
41.733060,-108.788610
37.700982,-121.733834
36.822031,-119.858638
37.541100,-121.962122
45.418060,-117.282500
34.625274,-120.118139
39.231117,-121.035006
35.608038,-119.325523
40.515560,-112.296999
32.631634,-117.099624
-0.000315,-0.000723
37.748396,-121.415760
33.014234,-117.198613
40.130000,-121.170000
37.632663,-121.785728
38.552283,-121.694418
37.653870,-122.403090
36.902958,-121.755731
35.856957,-119.088726
33.137035,-117.335657
33.494801,-117.702958
37.670993,-122.160116
39.938128,-120.910322
36.591175,-120.174954
41.867500,-122.464140
37.021645,-122.154383
32.879561,-117.213596
38.285560,-121.970370
37.415395,-121.888564
36.950000,-119.000056
42.525000,-108.762110
42.458060,-123.324379
37.790000,-122.250057
36.578692,-121.908910
33.869791,-118.333190
45.579720,-122.667780
37.772676,-120.825545
38.760000,-121.760000
35.570805,-121.055868
35.741389,-119.051111
36.829973,-119.310058
37.589627,-122.363434
35.362213,-118.923677
40.392432,-111.858983
37.260270,-121.890082
42.250560,-122.792720
36.982806,-120.033687
36.400000,-120.319944
42.733890,-122.515122
36.979885,-121.867457
40.182767,-122.244610
40.766435,-111.860388
37.700000,-122.150000
38.060000,-121.870057
38.180241,-121.878266
33.014809,-116.875430
41.218060,-112.025500
39.466564,-120.844348
38.030625,-121.896668
32.790878,-117.022934
0.000518,0.000341
38.499503,-122.459087
32.664500,-115.673900
37.342917,-118.472045
35.601596,-119.579654
38.091038,-122.248487
34.422210,-118.572166
37.006877,-121.557450
33.713543,-117.852632
35.756640,-117.380613
33.765897,-118.103607
44.402110,-122.723393
37.937804,-122.514159
40.580830,-111.857441
34.986144,-118.738863
35.500556,-119.045833
41.975000,-122.358670
40.331030,-111.760522
34.986223,-118.738677
37.746036,-122.403024
41.431390,-122.389440
39.197538,-123.192135
35.410000,-119.170055
46.330803,-120.013128
35.379720,-119.097927
37.937014,-121.528389
33.769910,-118.249892
46.659440,-120.542434
41.828780,-112.126390
37.499648,-122.243914
44.047780,-121.328123
32.595287,-117.057733
32.562238,-117.026418
40.666940,-112.029491
39.209514,-121.061004
35.555363,-115.459210
33.014234,-117.198502
33.848282,-118.096938
35.319444,-119.662222
37.404832,-122.068915
33.285968,-116.958737
35.419167,-118.925888
34.859848,-116.863239
33.852472,-118.393894
37.936933,-121.528329
39.746242,-122.011361
37.335802,-120.505173
37.397297,-122.010012
36.720000,-120.600000
36.216835,-121.126682
33.771430,-118.100564
39.510000,-121.510000
36.992167,-121.982028
36.195786,-119.439085
36.105683,-118.935169
38.030487,-121.896970
38.670686,-121.969080
37.304753,-121.753533
40.555976,-111.937982
40.656030,-111.958830
43.061670,-124.123330
32.827783,-116.789979
38.317439,-121.834122
44.024494,-107.976390
44.047780,-121.327997
32.882113,-117.223019
46.138890,-118.930765
37.805545,-122.230913
39.078066,-122.531625
33.903611,-118.414167
42.349170,-106.230280
39.550560,-111.597780
36.621101,-120.178222
38.829336,-122.810778
42.265740,-111.750121
37.245037,-121.795838
40.858611,-121.765833
37.227515,-119.691198
36.611417,-119.639697
45.924440,-119.322996
38.125383,-121.847870
34.128745,-117.423003
37.551625,-122.293078
38.425273,-122.832157
38.021301,-121.320427
33.771597,-118.100882
37.342839,-118.471988
35.351278,-120.050713
33.818860,-118.222474
43.018890,-108.410499
33.938505,-116.576390
-0.000057,-0.000802
43.503143,-111.985705
37.692184,-121.418297
41.603610,-122.522500
40.086127,-109.290757
41.603420,-112.160560
41.834830,-112.052810
34.106025,-117.979527
35.652614,-117.794786
36.645030,-119.159203
-0.000497,0.000493
37.360896,-121.864069
40.712500,-111.813830
39.331874,-121.101368
46.062274,-122.204440
41.726834,-112.160390
34.625262,-120.186422
37.711057,-122.148806
41.683384,-109.903610
33.374340,-117.554752
37.594584,-122.489042
42.227661,-121.796517
41.533330,-109.490340
46.701670,-120.525764
37.898253,-122.524303
41.103866,-111.945135
37.880000,-122.239943
40.733170,-111.911560
42.871940,-106.359109
35.992007,-119.571370
37.974949,-120.320668
33.818873,-118.222760
32.741378,-117.233258
35.475972,-118.987039
42.357780,-122.904440
40.336670,-111.758389
33.378277,-117.457334
39.718793,-121.821078
37.801516,-121.223796
34.950628,-120.444259
33.785845,-116.342689
45.709720,-120.030000
38.199837,-120.719506
44.040360,-121.317890
33.914170,-116.577685
37.672646,-121.859579
37.130000,-119.500057
35.440683,-119.020613
40.907454,-112.734905
42.427334,-123.321126
37.864702,-122.080424
32.844598,-117.236988
42.720500,-112.753659
33.256701,-117.416547
37.459973,-122.399941
43.462220,-105.329720
32.911198,-117.112589
40.789722,-111.904879
37.366326,-121.843848
40.767883,-111.930699
36.787953,-119.787429
33.667334,-117.642727
34.041331,-117.320673
44.534140,-122.910607
38.809281,-121.745150
37.436216,-122.242143
45.792220,-119.310894
44.305480,-121.017311
38.030761,-121.869086
38.480000,-122.320000
37.336200,-118.520210
35.150000,-119.480055
40.527110,-111.905749
32.911118,-117.112533
41.312220,-110.863860
41.263812,-112.232296
43.108060,-123.415830
32.859675,-116.899369
39.267746,-120.776254
34.077408,-117.201738
37.202033,-119.240903
44.319898,-105.896726
43.021723,-105.835873
32.790878,-117.023147
37.415305,-121.888564
34.625262,-120.186312
36.804151,-121.783737
35.500104,-119.151991
45.549920,-122.604110
37.963060,-122.052301
40.541123,-124.063820
40.537500,-112.018271
42.238804,-107.549310
32.698823,-117.173249
37.908852,-122.057013
34.380404,-116.876860
33.848282,-118.097050
35.455722,-119.631903
33.665063,-117.768051
35.895076,-119.510968
37.797435,-122.281022
32.840122,-117.275177
42.345560,-122.844109
34.380404,-116.876750
44.796940,-108.583827
40.782877,-124.180642
37.595725,-122.018034
33.137123,-116.294591
34.986313,-118.738677
44.957830,-108.673127
35.320122,-120.692953
40.768944,-111.925280
42.641810,-111.887500
40.182767,-122.244846
35.150446,-118.878814
0.000180,0.000627
42.483190,-110.121890
32.681569,-117.120142
36.850688,-120.466577
33.771687,-118.100876
41.834830,-112.052690
40.884420,-111.905190
37.763267,-122.214503
40.098750,-111.730530
37.864702,-122.080309
35.515556,-119.040000
37.335802,-120.505287
40.182587,-122.244610
41.294542,-124.056522
32.673052,-117.107372
37.528913,-122.361067
41.243280,-111.946230
35.559194,-118.957501
40.686670,-111.893560
45.673720,-120.216250
40.403330,-111.753330
37.069013,-121.076911
39.822220,-111.896427
45.953060,-122.566110
38.211346,-122.131078
33.549896,-117.627986
42.042060,-111.985060
34.129718,-119.168885
-0.000087,0.000665
35.018589,-118.979536
43.355140,-124.214392
38.216066,-122.112140
32.653246,-116.488126
41.037940,-111.952780
40.687170,-111.460580
32.744058,-117.046316
0.000186,-0.000197
36.290000,-119.710000
42.682500,-122.677500
35.295179,-119.592326
42.165970,-123.637560
41.726753,-112.160453
36.605651,-119.773312
44.621670,-121.140343
34.508987,-117.918692
33.369701,-117.554274
33.141540,-117.238793
40.541123,-124.063939
32.595209,-117.057573
39.600000,-121.180000
36.693976,-119.724746
42.381670,-122.925499
38.342455,-120.935071
41.964530,-110.263280
41.732982,-108.788550
37.315431,-121.015165
37.711057,-122.149035
33.021664,-117.096228
35.269100,-115.492920
44.061940,-121.343610
38.350000,-122.649943
40.430000,-122.270000
37.970858,-122.527065
46.616936,-120.528631
33.809183,-117.983546
39.582923,-122.010645
38.330000,-122.680057
42.265920,-111.749879
37.069029,-121.077128
33.018078,-116.853082
42.193440,-121.765860
36.529024,-121.414287
33.809003,-117.983330
36.217014,-121.126904
38.655416,-121.060060
40.652140,-112.002440
40.102630,-123.792873
44.609973,-123.101176
35.615649,-120.679890
35.373056,-119.021667
38.330000,-122.630057
37.240000,-121.770000
34.468789,-119.884294
36.330000,-121.160000
0.000003,0.000665
37.468662,-122.430120
40.284860,-111.735250
37.830000,-121.170000
39.110000,-122.810000
41.759001,-110.601473
41.878420,-110.044879
41.616640,-108.406110
39.540000,-121.470000
35.226050,-119.377728
42.176110,-122.648370
40.580830,-111.857559
46.059500,-122.262125
37.710000,-121.400000
39.143254,-121.648007
41.867618,-124.139175
41.666940,-109.705340
42.252500,-121.856670
40.282720,-111.690331
32.566254,-116.944444
33.021575,-117.096121
41.823610,-110.327440
38.021382,-121.320367
37.303709,-121.867572
39.139446,-121.583272
32.545004,-117.069583
37.432851,-122.202835
32.714377,-117.169655
33.355940,-117.112203
40.767690,-111.930271
0.000582,0.000172
40.769845,-111.920989
37.374254,-122.015634
45.677422,-118.782004
42.733968,-122.515061
39.939187,-120.948157
33.809183,-117.983330
38.030471,-121.896749
37.731667,-121.117222
37.685470,-113.084554
41.697140,-110.365810
34.008404,-117.949660
37.780000,-122.380000
42.042060,-111.984940
33.880401,-118.175068
41.759170,-110.601390
40.624413,-111.822282
37.202033,-119.240785
40.797220,-111.953610
37.419910,-121.730114
37.763267,-122.214384
35.765833,-117.381389
39.480833,-121.562222
41.537060,-109.272720
40.285840,-123.837372
39.530000,-121.490000
33.908478,-118.423153
37.848008,-122.160732
-0.000264,0.000630
37.940000,-122.380000
32.595364,-117.057573
42.308220,-111.359519
37.745035,-121.936120
42.445000,-123.366451
33.738254,-117.156324
41.284568,-111.995070
35.374083,-119.039896
40.707220,-111.933950
46.067780,-118.361045
37.397297,-122.010240
46.582140,-120.530874
40.822130,-111.924050
36.762604,-121.736254
40.565000,-112.028669
46.563610,-120.646874
37.711321,-121.715995
36.195786,-119.439195
35.774931,-119.973935
45.962473,-122.334933
37.998666,-121.783254
35.951389,-120.867778
35.034469,-118.284002
42.346940,-123.305280
38.445373,-121.826296
42.265920,-111.750121
44.828033,-106.941604
34.006720,-117.943301
44.319898,-105.896600
34.870000,-116.850000
37.855756,-120.944084
37.342839,-118.471874
42.219973,-121.791607
41.226110,-111.969390
37.936933,-121.528448
34.042605,-117.362707
40.545420,-111.490420
41.330750,-111.987610
35.374164,-119.039839
